22.82452268	112.6832583	0.009549297	29.42558338
23.07057951	112.8445408	0.060478878	12.41151396
23.17903001	112.8761925	0.073211274	19.42705302
23.17677756	112.8784023	0.076394373	19.16373915
22.91055956	112.8841425	0.098676065	16.51051103
22.90119911	112.8850012	0.085943669	17.33469992
22.89624538	112.8883289	0.085943669	17.71145285
22.90311313	112.8923366	0.095492966	16.9793606
23.16865186	112.8938126	0.085943669	18.04369027
23.17934885	112.8994031	0.079577472	18.94739576
22.90422292	112.9019826	0.101859164	16.64481875
23.16730584	112.902416	0.089126768	17.72224418
23.15666359	112.9049408	0.092309867	16.65796832
23.17018893	112.9060636	0.085943669	17.91887523
23.16943397	112.9073857	0.085943669	17.81754313
23.16321812	112.9148997	0.092309867	17.05612215
23.04403683	112.9214509	0.184619734	8.361022416
23.06007494	112.9216899	0.16870424	8.857339642
23.061023	112.9221482	0.171887339	8.879128885
23.22113868	112.9248459	0.070028175	22.69815504
23.04326407	112.9260813	0.190985932	8.146971601
23.11276083	112.9299114	0.143239449	12.08097842
23.11501909	112.9305637	0.14005635	12.25451802
23.06817647	112.9707635	0.264197206	7.399684317
23.00573639	112.9707899	0.264197206	6.636103887
22.95343786	112.9712874	0.162338042	10.42806492
22.83661574	113.0000318	0.095492966	21.99381817
23.00707365	113.008964	0.289661996	5.084535496
23.12703337	113.0120037	0.270563403	11.58602967
23.12824102	113.0139313	0.270563403	11.6803946
23.12824102	113.0139313	0.270563403	11.6803946
23.11360001	113.0152889	0.315126787	10.15565645
22.97888202	113.0166506	0.267380304	6.981092587
22.98796007	113.0170859	0.2801127	6.17753845
22.98796007	113.0170859	0.2801127	6.17753845
23.2604804	113.0236253	0.076394373	25.85860521
23.2615299	113.0247518	0.076394373	25.96679997
23.06812838	113.0255363	0.36287327	5.608318749
23.07826539	113.0413813	0.407436654	6.13511474
23.0968614	113.041882	0.442450742	7.992977965
22.95998261	113.0474105	0.283295799	8.236420381
22.85760935	113.0531252	0.149605647	19.29512799
22.85737617	113.0534819	0.149605647	19.31881004
22.87852312	113.0553623	0.171887339	16.98159991
22.87852312	113.0553623	0.171887339	16.98159991
23.06367854	113.0570744	0.423352149	4.392247416
23.0650595	113.0572779	0.432901445	4.518915136
23.02991483	113.0576595	0.343774677	2.280350676
23.07059532	113.0576611	0.461549335	5.050183519
23.06279119	113.0623784	0.44881694	4.189613073
22.94081692	113.0626781	0.219633821	10.11173164
23.03429331	113.0640067	0.36287327	2.059690707
23.0024026	113.0651869	0.30876059	3.632585344
23.17455266	113.0688513	0.44881694	16.14518517
23.00421017	113.0704232	0.311943688	3.341845395
23.0488615	113.0718864	0.445633841	2.672180109
22.9908325	113.0723102	0.30876059	4.647349529
23.03905705	113.072597	0.401070457	1.91470935
22.88967401	113.081987	0.181436635	15.62392498
23.22923111	113.0827188	0.346957776	22.14657032
23.00974206	113.0855228	0.331042282	2.488686491
23.00958915	113.0856424	0.33422538	2.501818232
23.22978218	113.0857182	0.353323974	22.20104083
23.03480604	113.0880386	0.429718346	1.095468982
23.04181877	113.0883982	0.464732434	1.614548047
23.23190692	113.0890874	0.353323974	22.43018009
23.0723988	113.0896832	0.623887377	4.788781912
23.0723988	113.0896832	0.623887377	4.788781912
22.96411796	113.0897185	0.302394392	7.366095668
22.95881496	113.0899638	0.296028194	7.949611198
22.94563836	113.0900415	0.226000019	9.404427164
23.03489605	113.0901446	0.452000038	1.02159348
22.96629587	113.0906029	0.30876059	7.121477271
23.009444	113.0925428	0.36287327	2.405136684
22.96532138	113.0925684	0.30876059	7.219383135
23.18585718	113.0927552	0.50292962	17.31645315
22.96420705	113.0957859	0.30876059	7.329226295
22.96817917	113.0978671	0.315126787	6.882441255
23.14631831	113.1050926	0.773493023	12.91310249
23.04334065	113.1056167	0.547493004	1.493075185
23.06233415	113.1056841	0.633436674	3.594012753
23.15072393	113.1068267	0.773493023	13.40106939
22.96049969	113.1071838	0.315126787	7.715510028
23.06397425	113.1073552	0.652535267	3.772901705
23.0387396	113.1073721	0.53157751	0.976828292
23.04014697	113.1074724	0.544309905	1.131684152
